,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,region,GDP,Medal Values,BMI
129,1414,Shahbaz Ahmed,M,23.0,175.0,61.0,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze,Pakistan,48635176852.767296,1,19.918367346938776
130,1444,"Christian ""Chris"" Ahrens",M,28.0,195.0,97.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold,USA,12274928000000.0,1,25.509533201840895
131,1466,Matteo Aicardi,M,26.0,192.0,102.0,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver,Italy,2072823157059.7622,1,27.669270833333336
132,1466,Matteo Aicardi,M,30.0,192.0,102.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze,Italy,1858913163927.7166,1,27.669270833333336
133,1467,Mara Magdalena Aicega Amicarelli,F,26.0,165.0,60.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver,Argentina,284203750000.0,1,22.03856749311295
134,1467,Mara Magdalena Aicega Amicarelli,F,30.0,165.0,60.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze,Argentina,164657930452.78662,3,22.03856749311295
135,1467,Mara Magdalena Aicega Amicarelli,F,34.0,165.0,60.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze,Argentina,361558037110.41925,1,22.03856749311295
136,1478,Rosaria Aiello,F,27.0,172.0,74.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver,Italy,1858913163927.7166,1,25.013520822065985
137,1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Gold,Japan,44307342950.4,1,22.34778208804183
138,1483,Nobuyuki Aihara,M,25.0,154.0,53.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,Gold,Japan,44307342950.4,1,22.34778208804183
139,1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Bronze,Japan,3897826229662.8613,2,22.600262984878366
140,1487,Ryoji Aikawa,M,28.0,183.0,85.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze,Japan,4815148854362.112,1,25.381468541909282
141,1498,"Charles Benedict ""Ben"" Ainslie",M,19.0,183.0,90.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,Silver,UK,1408781591263.6506,1,26.874496103198062
142,1498,"Charles Benedict ""Ben"" Ainslie",M,23.0,183.0,90.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed One Person Dinghy,Gold,UK,1647951278559.5398,1,26.874496103198062
143,1498,"Charles Benedict ""Ben"" Ainslie",M,27.0,183.0,90.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's One Person Dinghy,Gold,UK,2398555474185.2803,1,26.874496103198062
144,1498,"Charles Benedict ""Ben"" Ainslie",M,31.0,183.0,90.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed One Person Dinghy,Gold,UK,2890564338235.294,1,26.874496103198062
145,1498,"Charles Benedict ""Ben"" Ainslie",M,35.0,183.0,90.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Heavyweight Dinghy,Gold,UK,2662085168498.9336,1,26.874496103198062
146,1500,Kurt Harold Ainsworth,M,22.0,187.0,84.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold,USA,10284779000000.0,1,24.021275987303035
147,1512,Robin Allingham Aisher,M,34.0,185.0,85.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Bronze,UK,104702736248.08444,1,24.835646457268076
148,1534,Brett Aitken,M,21.0,173.0,65.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Australia,325692532492.5017,1,21.71806608974573
149,1534,Brett Aitken,M,25.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,Australia,401819423368.7405,3,21.71806608974573
150,1534,Brett Aitken,M,29.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Madison,Gold,Australia,415446209885.0719,3,21.71806608974573
151,1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,Ukraine,179992405832.32077,3,28.088991030674453
152,1554,Omar Ajete Iglesias,M,27.0,175.0,93.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold,Cuba,22085858243.243244,2,30.367346938775512
153,1554,Omar Ajete Iglesias,M,31.0,175.0,93.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Gold,Cuba,25017300000.0,1,30.367346938775512
154,1554,Omar Ajete Iglesias,M,35.0,175.0,93.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver,Cuba,30565400000.0,1,30.367346938775512
155,1561,Mobolade Abimbola Ajomale,M,20.0,180.0,62.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,Canada,1529760492201.3523,3,19.1358024691358
156,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,25.0,185.0,81.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,UK,461487097632.349,1,23.66691015339664
157,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33.0,185.0,81.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,Bronze,UK,1179659529659.5298,1,23.66691015339664
158,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33.0,185.0,81.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,UK,1179659529659.5298,1,23.66691015339664
159,1574,Kosei Akaishi,M,19.0,172.0,74.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,Japan,1309740021609.7422,1,25.013520822065985
160,1574,Kosei Akaishi,M,27.0,172.0,74.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,Japan,3897826229662.8613,1,25.013520822065985
161,1601,Vehbi Akda,M,23.0,168.0,62.0,Turkey,TUR,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,Turkey,20431095406.360424,1,21.9671201814059
162,1622,Michelle Anne Akers,F,30.0,178.0,68.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Gold,USA,8100201000000.0,1,21.461936624163616
163,1634,Taha Akgl,M,25.0,192.0,125.0,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold,Turkey,863711710426.514,1,33.90842013888889
164,1647,Murodzhon Kakharovich Akhmadaliyev,M,21.0,165.0,56.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Bronze,Uzbekistan,67220335569.6147,1,20.569329660238754
165,1649,Artur Kamilevich Akhmatkhuzin,M,28.0,187.0,79.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Gold,Russia,1283162985989.3015,1,22.59143813091595
166,1650,Bakhtiyar Shakhabutdinovich Akhmedov,M,21.0,190.0,120.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver,Russia,1660844408499.6113,1,33.2409972299169
167,1662,Gulraiz Akhtar,M,25.0,172.0,61.0,Pakistan,PAK,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold,Pakistan,8090088555.228896,1,20.61925365062196
168,1665,Naeem Akhtar,M,23.0,173.0,65.0,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,Pakistan,31151824658.652416,1,21.71806608974573
169,1673,John Akii-Bua,M,22.0,188.0,77.0,Uganda,UGA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Gold,Uganda,1491596638.655462,1,21.785875961973744
170,1682,Morolake Akinosun,F,22.0,163.0,61.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,USA,18624475000000.0,1,22.95908765854944
171,1683,Foluke Antinuke Akinradewo,F,24.0,191.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,USA,16155255000000.0,1,21.655108138483047
172,1683,Foluke Antinuke Akinradewo,F,28.0,191.0,79.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze,USA,18624475000000.0,1,21.655108138483047
173,1698,Khadzhimurat Magomedovich Akkayev,M,19.0,178.0,105.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver,Russia,591016690742.7976,1,33.13975508142911
174,1698,Khadzhimurat Magomedovich Akkayev,M,23.0,178.0,105.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze,Russia,1660844408499.6113,1,33.13975508142911
175,1700,Marina Dazmirovna Akobiya,F,25.0,165.0,57.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze,Russia,259708496267.33026,1,20.936639118457304
176,1730,Monica Aksamit,F,26.0,183.0,74.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze,USA,18624475000000.0,1,22.096807907073963
177,1740,Nikolay Aleksandrovich Aksyonov,M,26.0,201.0,100.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze,Russia,391719993756.8284,1,24.751862577658976
178,1762,Naser Al Shami,M,22.0,187.0,81.0,Syria,SYR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Heavyweight,Bronze,Syria,25086930693.069305,1,23.163373273470786
179,1809,Nasser Salih Nasser Abdullah Al-Attiya,M,41.0,178.0,82.0,Qatar,QAT,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,Bronze,Qatar,186833516483.51648,1,25.88057063502083
180,1949,Abdul Rashid Al-Hasan,M,25.0,170.0,63.0,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,Pakistan,31151824658.652416,1,21.79930795847751
181,2210,Marina Alabau Neira,F,26.0,164.0,55.0,Spain,ESP,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Windsurfer,Gold,Spain,1336018949805.5786,1,20.449137418203453
182,2233,Noor Alam,M,30.0,172.0,73.0,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold,Pakistan,3707055900.881983,1,24.675500270416443
183,2295,Fabio Albarelli,M,25.0,179.0,80.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed One Person Dinghy,Bronze,Italy,87942231678.35052,1,24.968009737523797
184,2306,Ruslan Vladimirovich Albegov,M,24.0,192.0,156.0,Russia,RUS,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze,Russia,2210256976945.3755,1,42.317708333333336
185,2307,David Albelda Aliqus,M,23.0,182.0,75.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Silver,Spain,595402616546.8951,3,22.6421929718633
186,2313,Alberto Alberani Samaritani,M,29.0,192.0,82.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Silver,Italy,223976030937.4273,1,22.24392361111111
187,2342,Nely Carla Alberto Francisca,F,29.0,179.0,90.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze,Spain,1336018949805.5786,1,28.089010954714272
188,2355,Abramo Albini,M,20.0,180.0,83.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,Bronze,Italy,87942231678.35052,1,25.61728395061728
189,2359,Islam-Beka Said-Tsilimovich Albiyev,M,19.0,165.0,66.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold,Russia,1660844408499.6113,1,24.242424242424246
190,2381,John Robert Albrechtson,M,39.0,181.0,67.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Keelboat,Gold,Sweden,88102107647.09933,1,20.45114617990904
191,2419,Aldair Nascimento dos Santos,M,30.0,183.0,76.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Bronze,Brazil,850425828275.7933,1,22.694018931589476
192,2420,Andrs Aldama Cabrera,M,20.0,183.0,63.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Welterweight,Silver,Cuba,13789579902.557858,1,18.812147272238644
193,2420,Andrs Aldama Cabrera,M,24.0,183.0,63.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Welterweight,Gold,Cuba,19912889861.11111,1,18.812147272238644
194,2458,David Alegre Biosca,M,23.0,184.0,75.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver,Spain,1635015380108.3933,1,22.152646502835537
195,2460,Ramn Alegre Biosca,M,27.0,171.0,71.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver,Spain,1635015380108.3933,1,24.280975342840534
196,2464,Jo Qesem Ayela Aleh,F,26.0,171.0,58.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,Gold,New Zealand,176192886551.3968,1,19.835162956123252
197,2464,Jo Qesem Ayela Aleh,F,30.0,171.0,58.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,Silver,New Zealand,184969146624.47015,1,19.835162956123252
198,2469,Virgilijus Alekna,M,28.0,200.0,130.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,Gold,Lithuania,11539211480.362537,1,32.5
199,2469,Virgilijus Alekna,M,32.0,200.0,130.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,Gold,Lithuania,22649930576.254345,1,32.5
200,2469,Virgilijus Alekna,M,36.0,200.0,130.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Discus Throw,Bronze,Lithuania,47850551148.836525,1,32.5
201,2497,Artur Aleksanyan,M,20.0,190.0,98.0,Armenia,ARM,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,Armenia,10619320048.585737,1,27.146814404432135
202,2497,Artur Aleksanyan,M,24.0,190.0,98.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,Armenia,10572298341.56177,1,27.146814404432135
203,2517,Milan Aleksi,M,26.0,193.0,96.0,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze,Serbia,40742313861.13741,1,25.77250395983785
204,2517,Milan Aleksi,M,30.0,193.0,96.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold,Serbia,38299854688.127655,1,25.77250395983785
205,2546,Alessandra dos Santos de Oliveira,F,22.0,200.0,85.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver,Brazil,850425828275.7933,1,21.25
206,2546,Alessandra dos Santos de Oliveira,F,26.0,200.0,85.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze,Brazil,655421153320.5795,1,21.25
207,2559,Alex Sandro Lobo Silva,M,21.0,177.0,60.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Men's Football,Silver,Brazil,2465188674415.032,1,19.15158479364167
208,2575,Lisa Alexander,F,27.0,172.0,58.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,Canada,628546387972.1306,1,19.60519199567334
209,2576,Michael O'Donel Bjarne Alexander,M,24.0,188.0,74.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Silver,UK,72328047042.15877,1,20.937075599818925
210,2583,Buffy-Lynne Alexander-Williams,F,23.0,170.0,69.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze,Canada,742293448252.6428,1,23.87543252595156
211,2589,Marc Robert Alexandre,M,24.0,170.0,73.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,Bronze,France,532648802822.1872,1,25.25951557093426
212,2589,Marc Robert Alexandre,M,28.0,170.0,73.0,France,FRA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,Gold,France,1023504019381.1254,1,25.25951557093426
213,2592,"Alexandre ""Alexandre Pato"" Rodrigues da Silva",M,18.0,179.0,71.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Bronze,Brazil,1695824517395.572,1,22.15910864205237
214,2592,"Alexandre ""Alexandre Pato"" Rodrigues da Silva",M,22.0,179.0,71.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Men's Football,Silver,Brazil,2465188674415.032,1,22.15910864205237
215,2608,Yevgeny Vasilyevich Aleynikov,M,33.0,181.0,88.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze,Russia,259708496267.33026,1,26.861206922865602
216,2629,Alfonso Prez Muoz,M,19.0,178.0,69.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold,Spain,629202392003.9006,1,21.777553339224845
217,2636,"Stephen Todd ""Steve"" Alford",M,19.0,185.0,74.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold,USA,4040693000000.0,1,21.62162162162162
218,2648,"Zenny ""Algodo"" de Azevedo",M,35.0,183.0,77.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Bronze,Brazil,15165569912.51993,1,22.99262444384723
219,2651,Sara Anneli Algotsson Ostholt,F,37.0,163.0,56.0,Sweden,SWE,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver,Sweden,543880647757.40405,1,21.077195227520797
220,2694,Nasir Ali,M,25.0,176.0,69.0,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,Pakistan,31151824658.652416,1,22.275309917355372
221,2695,Nia Sifaatihii Ali,F,27.0,170.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Silver,USA,18624475000000.0,1,22.49134948096886
222,2703,Syed Mushtaq Ali,M,22.0,165.0,61.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold,India,55726873075.873085,1,22.4058769513315
223,2735,Sergey Gennadyevich Alifirenko,M,41.0,168.0,72.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold,Russia,259708496267.33026,1,25.510204081632658
224,2735,Sergey Gennadyevich Alifirenko,M,45.0,168.0,72.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,Russia,591016690742.7976,1,25.510204081632658
225,2750,Aline Pellegrino,F,22.0,180.0,71.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver,Brazil,669316239316.2394,1,21.91358024691358
226,2755,Aleksey Aleksandrovich Alipov,M,29.0,175.0,80.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,Gold,Russia,591016690742.7976,1,26.122448979591837
227,2755,Aleksey Aleksandrovich Alipov,M,32.0,175.0,80.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,Bronze,Russia,1660844408499.6113,1,26.122448979591837
228,2758,Alison Conte Cerutti,M,26.0,203.0,106.0,Brazil-1,BRA,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver,Brazil,2465188674415.032,1,25.722536339149222
229,2758,Alison Conte Cerutti,M,30.0,203.0,106.0,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold,Brazil,1796186586414.4456,1,25.722536339149222
230,2762,Margarita Sergeyevna Aliychuk,F,17.0,174.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,Russia,1660844408499.6113,1,15.854141894569956
231,2798,Peter Frank Allam,M,25.0,193.0,93.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze,UK,461487097632.349,1,24.967113211092915
232,2800,Alister Millar Allan,M,40.0,162.0,68.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,UK,461487097632.349,1,25.910684346898332
233,2800,Alister Millar Allan,M,44.0,162.0,68.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver,UK,910122732123.7993,1,25.910684346898332
234,2832,"William Charles ""Bill"" Allen",M,24.0,188.0,95.0,United States,USA,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Gold,USA,1282449000000.0,1,26.87867813490267
235,2833,John Chad Allen,M,21.0,185.0,86.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze,USA,8100201000000.0,1,25.127830533235937
236,2849,"Katherine Jessie Jean ""Kate"" Allen (-Diechtler)",F,34.0,163.0,53.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,Gold,Austria,300904221504.8423,1,19.94805976890361
237,2850,"Kate Ruth ""Katie"" Allen",F,26.0,170.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,Australia,415446209885.0719,1,22.49134948096886
238,2863,Walter Ray Allen,M,25.0,192.0,93.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold,USA,10284779000000.0,1,25.227864583333336
239,2874,Wyatt Allen,M,25.0,193.0,98.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold,USA,12274928000000.0,1,26.309431125667803
240,2874,Wyatt Allen,M,29.0,193.0,98.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze,USA,14718582000000.0,1,26.309431125667803
